"from","to"
"MMU","LBG"
"DMK","DPS"
"ACK","ALB"
"HNL","NGO"
"MMU","ALB"
"MMU","TUL"
"MMU","BCT"
"CGQ","WUX"
"CGQ","NTG"
"CGQ","CZX"
"AZA","ELP"
"AZA","FCA"
"AZA","FSD"
"AZA","TVC"
"ACK","HYA"
"MMU","MVY"
"MMU","HYA"
"MMU","FXE"
"AZA","GEG"
"CGQ","YTY"
"CGQ","XFN"
"ACK","PSM"
"CGQ","DSN"
"DMK","COK"
"HNL","OGG"
"HNL","PPT"
"FUE","BFS"
"CGQ","LYI"
"ACK","MSN"
"HNL","LGB"
"MMU","MHT"
"AZA","GUA"
"DMK","HKT"
"CGQ","WEH"
"CGQ","LYG"
"DMK","JAI"
"MMU","YIP"
"AZA","FAR"
"FUE","LEJ"
"FUE","TFN"
"AZA","EUG"
"AZA","XNA"
"CGQ","HIA"
"CGQ","XUZ"
"ACK","ADS"
"MMU","SAF"
"AZA","FWA"
"CGQ","YNZ"
"CGQ","YIW"
"DMK","RGN"
"MMU","FAB"
"AZA","BIL"
"CGQ","JNG"
"HNL","KOA"
"HNL","NAN"
"AZA","SBN"
"MMU","CHA"
"AZA","CID"
"CGQ","LFQ"
"DMK","PNH"
"AZA","RFD"
"CGQ","DOY"
"ACK","CHO"
"DMK","KNO"
"AZA","MSO"
"AZA","RAP"
"FUE","SPC"
"DMK","PEN"
"AZA","PSC"
"AZA","ATW"
"CGQ","CIF"
"DMK","BKI"
"DMK","VTE"
"DMK","JHB"
"DMK","DAD"
"MMU","SUA"
"MMU","AXA"
"CGQ","RIZ"
"DMK","CNX"
"ACK","BHB"
"HNL","LIH"
"MMU","LNK"
"AZA","SGF"
"AZA","AEX"
"CGQ","WUT"
"ACK","DPA"
"AZA","IDA"
"AZA","BIS"
"AZA","PVU"
"AZA","FNT"
"AZA","MFR"
"AZA","PIA"
"HNL","GUM"
"DMK","CXR"
"MMU","OTH"
"MMU","SCE"
"DMK","HDY"
"MMU","VRB"
"MMU","ISM"
"AZA","BLI"
"AZA","YUM"
"ACK","BVY"
"ACK","SSI"
"MMU","EVV"
"MMU","BVY"
"AZA","MOT"
"AZA","GRI"
"DMK","MDL"
"AZA","YKM"
"CGQ","NBS"
"DMK","REP"
"ACK","EWB"
"ACK","RKD"
"HNL","UAM"
"MMU","DLH"
"AZA","GJT"
"CGQ","YNJ"
"ACK","BBX"
"ACK","EDC"
"ACK","CDW"
"HNL","OKO"
"MMU","ILG"
"MMU","AZS"
"AZA","CSG"
"ACK","SUX"
"HNL","HWD"
"MMU","EAR"
"MMU","BKL"
"AZA","SPI"
"DMK","UTH"
"DMK","UBP"
"DMK","KBV"
"ACK","OWD"
"HNL","ITO"
"MMU","AKR"
"AZA","STC"
"DMK","CEI"
"DMK","KKC"
"ACK","NPT"
"HNL","LNY"
"MMU","LWM"
"MMU","SWO"
"DMK","URT"
"DMK","LPQ"
"ACK","VJI"
"HNL","OSN"
"HNL","MKK"
"HNL","MAJ"
"CGQ","WEF"
"DMK","LPT"
"DMK","NNT"
"DMK","NST"
"DMK","TST"
"DMK","NAW"
"DMK","ROI"
"ACK","DXR"
"ACK","BPI"
"HNL","JHM"
"HNL","PPG"
"HNL","MHV"
"AZA","DLF"
"AZA","EVW"
"DMK","HGN"
"DMK","PRH"
"DMK","MAQ"
"DMK","PHS"
"DMK","BFV"
"DMK","SNO"
"DMK","LOE"
"DMK","KOP"
"DMK","CJM"
"DMK","UNN"
"DMK","BTZ"
"YHZ","FRA"
"VRN","FRA"
"YHZ","IST"
"MCI","ORD"
"BZN","ORD"
"MCI","DFW"
"BZN","DFW"
"YHZ","CDG"
"VRN","CDG"
"VRN","AMS"
"MCI","DEN"
"BZN","DEN"
"MCI","ATL"
"BZN","ATL"
"YHZ","LHR"
"MCI","MIA"
"MCI","JFK"
"BZN","JFK"
"MCI","LAX"
"BZN","LAX"
"YHZ","LAX"
"MCI","CLT"
"BZN","CLT"
"YHZ","CLT"
"MCI","YYZ"
"MCI","EWR"
"BZN","EWR"
"YHZ","YYZ"
"VRN","STN"
"YHZ","DUB"
"YHZ","MUC"
"VRN","DUB"
"VRN","MUC"
"VRN","BCN"
"MCI","IAH"
"BZN","IAH"
"MCI","IAD"
"BZN","IAD"
"MCI","LAS"
"BZN","LAS"
"YHZ","FCO"
"VRN","FCO"
"VRN","MAN"
"MCI","BOS"
"BZN","SFO"
"BZN","BOS"
"YHZ","BOS"
"JJN","CAN"
"VRN","PMI"
"MCI","MDW"
"MCI","MSP"
"BZN","MSP"
"JJN","PVG"
"YHZ","LGW"
"VRN","LGW"
"VRN","ATH"
"JJN","XIY"
"MCI","PHX"
"MCI","MCO"
"YHZ","YUL"
"YHZ","MCO"
"MCI","PHL"
"YHZ","PHL"
"MCI","FLL"
"VRN","OSL"
"MCI","SEA"
"MCI","DAL"
"BZN","SEA"
"BZN","DAL"
"JJN","PEK"
"BZN","HPN"
"JJN","CKG"
"MCI","DTW"
"BZN","DTW"
"VRN","EDI"
"JJN","KMG"
"JJN","SZX"
"JJN","PKX"
"MCI","CUN"
"YHZ","CUN"
"MCI","AUS"
"BZN","AUS"
"BZN","LTN"
"YHZ","YVR"
"VRN","CRL"
"MCI","BNA"
"BZN","BNA"
"YHZ","TLV"
"VRN","TLV"
"YHZ","CGN"
"VRN","CGN"
"MCI","DCA"
"MCI","SLC"
"BZN","SLC"
"YHZ","DCA"
"VRN","NAP"
"MCI","BWI"
"JJN","HGH"
"VRN","HEL"
"MCI","HOU"
"YHZ","YYC"
"YHZ","ANC"
"MCI","LGA"
"MCI","TPA"
"VRN","HAM"
"YHZ","BHX"
"VRN","BHX"
"JJN","CTU"
"MCI","PDX"
"BZN","PDX"
"VRN","OPO"
"JJN","NKG"
"MCI","SAN"
"BZN","SAN"
"JJN","TAO"
"JJN","CSX"
"JJN","WUH"
"JJN","TSN"
"BZN","SJC"
"VRN","TFS"
"YHZ","KEF"
"VRN","HER"
"VRN","KEF"
"JJN","KWE"
"VRN","CFU"
"JJN","LHW"
"JJN","HAK"
"MCI","STL"
"VRN","BRI"
"VRN","IBZ"
"JJN","SHE"
"VRN","RHO"
"JJN","CGO"
"BZN","SNA"
"JJN","NNG"
"VRN","CTA"
"MCI","OAK"
"BZN","OAK"
"BZN","PSA"
"JJN","TYN"
"MCI","CHS"
"VRN","PMO"
"JJN","TNA"
"MCI","RSW"
"YHZ","PUJ"
"YHZ","GLA"
"VRN","CAG"
"YHZ","BED"
"MCI","IND"
"BZN","BDL"
"YHZ","YEG"
"MCI","PIE"
"VRN","MAH"
"JJN","SJW"
"BZN","SAT"
"VRN","FUE"
"BZN","MKE"
"BZN","SDF"
"JJN","SYX"
"VRN","OLB"
"VRN","JTR"
"JJN","SHA"
"MCI","MSY"
"VRN","EMA"
"JJN","ZUH"
"MCI","LIM"
"YHZ","SNN"
"VRN","LBA"
"VRN","TIA"
"JJN","HFE"
"MCI","SRQ"
"VRN","KGS"
"JJN","YNT"
"BZN","EGE"
"YHZ","YWG"
"VRN","BDS"
"VRN","JMK"
"JJN","LZO"
"BZN","ONT"
"VRN","SSH"
"MCI","APC"
"JJN","KWL"
"BZN","MMU"
"YHZ","MMU"
"VRN","ZTH"
"YHZ","YQB"
"BZN","JAC"
"YHZ","MBJ"
"MCI","VPS"
"YHZ","SDQ"
"YHZ","YHM"
"JJN","NTG"
"JJN","WUX"
"JJN","CZX"
"BZN","FCA"
"YHZ","YOW"
"MCI","TUS"
"BZN","TVC"
"VRN","SUF"
"VRN","DSS"
"JJN","YBP"
"BZN","MVY"
"JJN","YTY"
"VRN","KIV"
"JJN","LYA"
"JJN","ZHA"
"VRN","BFS"
"VRN","MIR"
"JJN","NNY"
"JJN","YIH"
"MCI","ECP"
"JJN","HSN"
"JJN","WMT"
"BZN","PTK"
"JJN","HNY"
"BZN","EUG"
"JJN","JGS"
"JJN","XUZ"
"JJN","HIA"
"JJN","WDS"
"MCI","ADS"
"YHZ","YYT"
"VRN","IAS"
"JJN","YNZ"
"MCI","FAB"
"MCI","PNS"
"BZN","BIL"
"VRN","SMI"
"YHZ","YTZ"
"VRN","AOK"
"YHZ","YQT"
"JJN","YYA"
"BZN","CHO"
"YHZ","LGG"
"YHZ","YQM"
"YHZ","YYR"
"MCI","LAL"
"BZN","RDM"
"YHZ","YKF"
"VRN","RMF"
"YHZ","VRA"
"MCI","RIV"
"BZN","DPA"
"BZN","BTM"
"BZN","GTF"
"YHZ","BES"
"YHZ","YWK"
"MCI","MVD"
"BZN","FTW"
"JJN","FUO"
"YHZ","YDF"
"YHZ","YQX"
"VRN","LMP"
"YHZ","YUM"
"YHZ","YQG"
"MCI","SBD"
"BZN","HLN"
"JJN","JUH"
"VRN","PNL"
"JJN","DAX"
"JJN","LUM"
"BZN","EDC"
"JJN","TCZ"
"JJN","KJH"
"MCI","RUT"
"BZN","RUT"
"BZN","SFF"
"BZN","DBQ"
"YHZ","FSP"
"YHZ","YQY"
"YHZ","CCC"
"BZN","DLG"
"BZN","MEJ"
"YHZ","YCL"
"YHZ","EVX"
"GYD","FRA"
"ZAD","FRA"
"HAN","FRA"
"GYD","IST"
"RAK","IST"
"HAN","IST"
"RAK","CDG"
"HAN","CDG"
"RAK","AMS"
"GYD","DXB"
"BNE","DXB"
"HAN","DXB"
"GYD","LHR"
"RAK","LHR"
"HAN","LHR"
"BNE","LAX"
"RAK","MAD"
"YWG","YYZ"
"RAK","STN"
"ZAD","STN"
"ZAD","VIE"
"RAK","DUB"
"ZAD","MUC"
"ZAD","DUB"
"RAK","BCN"
"YWG","LAS"
"ZAD","FCO"
"RAK","BRU"
"ZAD","BRU"
"RAK","MAN"
"ZAD","MAN"
"ZAD","ARN"
"HAN","CAN"
"HFE","CAN"
"YWG","MDW"
"YWG","MSP"
"RAK","ORY"
"ZAD","ORY"
"HAN","PVG"
"RAK","LGW"
"GYD","DOH"
"BNE","DOH"
"HAN","DOH"
"HFE","XIY"
"YWG","YUL"
"RAK","AGP"
"GYD","ISL"
"ZAD","DUS"
"GYD","MXP"
"RAK","MXP"
"ZAD","OSL"
"GYD","AYT"
"YWG","WAW"
"GYD","WAW"
"ZAD","WAW"
"HFE","PEK"
"YWG","LIS"
"RAK","LIS"
"HAN","DEL"
"HFE","CKG"
"YWG","TEB"
"ZAD","EDI"
"HFE","KMG"
"GYD","BER"
"RAK","BER"
"ZAD","BER"
"HAN","SZX"
"HFE","SZX"
"HFE","PKX"
"YWG","CUN"
"RAK","BGY"
"ZAD","BGY"
"YWG","YVR"
"YWG","AUS"
"RAK","LTN"
"BNE","YVR"
"RAK","CRL"
"ZAD","CRL"
"RAK","ALC"
"GYD","TLV"
"RAK","TLV"
"RAK","CGN"
"ZAD","CGN"
"RAK","NAP"
"ZAD","NAP"
"GYD","SAW"
"RAK","MRS"
"BNE","SIN"
"ZAD","MRS"
"HAN","SIN"
"HAN","ICN"
"GYD","PRG"
"GYD","BUD"
"ZAD","BUD"
"ZAD","PRG"
"GYD","JED"
"RAK","GVA"
"RAK","JED"
"ZAD","HEL"
"ZAD","BLQ"
"YWG","YYC"
"RAK","LPA"
"GYD","AUH"
"HAN","BOM"
"HFE","ANC"
"GYD","SVO"
"GYD","DME"
"ZAD","KRK"
"HFE","XMN"
"GYD","LED"
"GYD","RUH"
"ZAD","HAM"
"YWG","CVG"
"ZAD","STR"
"HAN","NRT"
"RAK","BHX"
"HAN","BKK"
"HFE","CTU"
"HAN","NKG"
"HFE","TAO"
"RAK","VLC"
"HFE","TSN"
"GYD","KWI"
"HFE","KWE"
"HFE","DLC"
"HAN","HND"
"HFE","LHW"
"HFE","HAK"
"ZAD","BRI"
"GYD","SHJ"
"HFE","SHE"
"RAK","CMN"
"RAK","LYS"
"YWG","RIX"
"BNE","SYD"
"HAN","SYD"
"BNE","KUL"
"BNE","MNL"
"HAN","MNL"
"HAN","KUL"
"HFE","HRB"
"RAK","BRS"
"GYD","AER"
"HFE","NNG"
"GYD","VKO"
"RAK","SVQ"
"RAK","BOD"
"ZAD","BOD"
"HFE","FOC"
"ZAD","GOT"
"RAK","EIN"
"RAK","PSA"
"ZAD","PSA"
"ZAD","EIN"
"HFE","TYN"
"HFE","URC"
"GYD","OVB"
"RAK","BVA"
"BNE","HKG"
"ZAD","BVA"
"HAN","HKG"
"HAN","NGB"
"GYD","ESB"
"GYD","ADB"
"RAK","TLS"
"ZAD","SOF"
"YWG","YEG"
"HFE","INC"
"GYD","MCT"
"RAK","NTE"
"HAN","CCU"
"HFE","HET"
"YWG","MKE"
"GYD","ALA"
"ZAD","GDN"
"HFE","SYX"
"HFE","XNN"
"BNE","MEL"
"HAN","MEL"
"HAN","SGN"
"HFE","ZUH"
"GYD","DMM"
"ZAD","WMI"
"ZAD","WRO"
"RAK","TRN"
"ZAD","TRN"
"ZAD","NUE"
"HAN","DMK"
"YWG","PVR"
"ZAD","ZAG"
"HFE","CGQ"
"HFE","JJN"
"ZAD","LBA"
"ZAD","NCL"
"ZAD","HHN"
"GYD","TAS"
"BNE","TPE"
"HAN","TPE"
"GYD","KZN"
"RAK","CIA"
"RAK","FNC"
"BNE","AKL"
"HFE","SWA"
"ZAD","LPL"
"HFE","YNT"
"YWG","PSP"
"GYD","DLM"
"RAK","TSF"
"HFE","LZO"
"GYD","BJV"
"GYD","SSH"
"YWG","YHZ"
"GYD","MRV"
"BNE","PER"
"HFE","KWL"
"ZAD","RTM"
"HFE","LJG"
"GYD","UFA"
"GYD","KJA"
"BNE","DPS"
"ZAD","POZ"
"HAN","KIX"
"HAN","DPS"
"YWG","YHM"
"GYD","TBS"
"HAN","NGO"
"GYD","IKA"
"RAK","FEZ"
"YWG","YOW"
"GYD","ISB"
"HAN","FUK"
"HFE","MIG"
"GYD","KHI"
"GYD","KUF"
"ZAD","FMM"
"HFE","YBP"
"GYD","TJM"
"HFE","ZHA"
"HFE","DSN"
"HFE","XIC"
"HFE","HUZ"
"HFE","HLD"
"YWG","YLW"
"GYD","MPL"
"BNE","ADL"
"HFE","BAV"
"HFE","WEH"
"HFE","WMT"
"HFE","HSN"
"GYD","SGC"
"RAK","TFN"
"RAK","NRN"
"BNE","CNS"
"ZAD","NRN"
"HFE","DYG"
"HFE","YCU"
"HFE","ZYI"
"HFE","LXA"
"YWG","YYT"
"RAK","SDR"
"ZAD","FKB"
"GYD","LHE"
"GYD","MSQ"
"GYD","ZIA"
"GYD","SCO"
"RAK","ZAZ"
"BNE","WLG"
"BNE","NAN"
"BNE","POM"
"ZAD","PUY"
"BNE","CHC"
"ZAD","RZE"
"HAN","PNH"
"HFE","BHY"
"HFE","LFQ"
"YWG","YQT"
"ZAD","BOH"
"HAN","PUS"
"BNE","DRW"
"HAN","PEN"
"HAN","DAD"
"HAN","VTE"
"HFE","LZH"
"YWG","YKF"
"YWG","YFB"
"YWG","YMX"
"HAN","CNX"
"YWG","VRA"
"ZAD","BRE"
"HFE","BAR"
"GYD","BUS"
"ZAD","MST"
"HAN","CXR"
"HFE","FUO"
"HAN","PQC"
"GYD","GZP"
"GYD","ASF"
"GYD","GRV"
"BNE","HBA"
"YWG","SBD"
"RAK","LIG"
"BNE","VLI"
"HAN","DLI"
"HAN","VCA"
"YWG","YXX"
"YWG","YTS"
"YWG","YQR"
"RAK","PGF"
"BNE","CBR"
"HAN","VII"
"YWG","YXE"
"RAK","FNI"
"BNE","TSV"
"BNE","ZQN"
"HAN","KHH"
"YWG","YRT"
"BNE","NTL"
"BNE","ASP"
"BNE","BME"
"BNE","NOU"
"HAN","BMV"
"YWG","YSK"
"RAK","TUF"
"BNE","PPP"
"YWG","YAM"
"YWG","YTH"
"YWG","YYB"
"BNE","LST"
"BNE","TBU"
"BNE","CTL"
"HAN","HUI"
"RAK","DLE"
"RAK","XCR"
"BNE","HTI"
"BNE","HIR"
"BNE","AYQ"
"BNE","ABX"
"BNE","APW"
"BNE","WTB"
"HAN","VCS"
"HAN","UIH"
"HAN","PXU"
"HAN","XCR"
"YWG","YYQ"
"YWG","YQD"
"YWG","YFO"
"YWG","YNL"
"YWG","YPL"
"YWG","KIF"
"YWG","YTL"
"BNE","ROK"
"BNE","ISA"
"BNE","HVB"
"BNE","NLK"
"BNE","CNJ"
"BNE","RMA"
"HAN","DIN"
"HAN","VDH"
"HAN","TBB"
"HAN","VKG"
"HAN","VCL"
"YWG","YYL"
"YWG","YGX"
"YWG","YIV"
"YWG","YXZ"
"YWG","YAX"
"YWG","WNN"
"YWG","YOH"
"YWG","ZGI"
"YWG","YST"
"BNE","GLT"
"BNE","MKY"
"BNE","EMD"
"BNE","MOV"
"BNE","INU"
"BNE","WLE"
"BNE","WEI"
"BNE","PHQ"
"JTR","FRA"
"BUF","ORD"
"MEM","ORD"
"BUF","DFW"
"MEM","DFW"
"LIM","DFW"
"LIM","CDG"
"JTR","CDG"
"LIM","AMS"
"JTR","AMS"
"BUF","DEN"
"MEM","DEN"
"BUF","ATL"
"MEM","ATL"
"LIM","ATL"
"JTR","LHR"
"MEM","MIA"
"LIM","MIA"
"BUF","JFK"
"LIM","JFK"
"BUF","LAX"
"MEM","LAX"
"LIM","LAX"
"AKL","LAX"
"PSM","CLT"
"BUF","CLT"
"MEM","CLT"
"LIM","MAD"
"JTR","MAD"
"BUF","YYZ"
"BUF","EWR"
"MEM","EWR"
"PSM","STN"
"JTR","STN"
"JTR","VIE"
"JTR","MUC"
"JTR","DUB"
"JTR","BCN"
"MEM","IAH"
"LIM","IAH"
"AKL","IAH"
"BUF","IAD"
"BUF","LAS"
"MEM","LAS"
"JTR","ZRH"
"JTR","FCO"
"JTR","BRU"
"JTR","MAN"
"JTR","ARN"
"BUF","BOS"
"MEM","BOS"
"AKL","SFO"
"AKL","CAN"
"BUF","MDW"
"MEM","MDW"
"BUF","MSP"
"MEM","MSP"
"JTR","ORY"
"AKL","PVG"
"JTR","ATH"
"JTR","CPH"
"BUF","MCO"
"BUF","YUL"
"BUF","PHX"
"MEM","PHX"
"MEM","MCO"
"LIM","MCO"
"BUF","PHL"
"MEM","PHL"
"BUF","FLL"
"MEM","FLL"
"LIM","FLL"
"JTR","DUS"
"JTR","MXP"
"JTR","OSL"
"JTR","WAW"
"MEM","DAL"
"PSM","HPN"
"BUF","HPN"
"MEM","HPN"
"PSM","TEB"
"BUF","DTW"
"MEM","DTW"
"JTR","EDI"
"BUF","CUN"
"MEM","CUN"
"LIM","CUN"
"JTR","BGY"
"BUF","YVR"
"AKL","YVR"
"JTR","LTN"
"PSM","BNA"
"JTR","TLV"
"JTR","CGN"
"BUF","DCA"
"MEM","DCA"
"MEM","SLC"
"JTR","NAP"
"PSM","BWI"
"BUF","BWI"
"MEM","BWI"
"AKL","SIN"
"JTR","MRS"
"MEM","ICN"
"LIM","MEX"
"AKL","ICN"
"JTR","PRG"
"JTR","HEL"
"JTR","GVA"
"MEM","HOU"
"JTR","VCE"
"LIM","GRU"
"PSM","TPA"
"BUF","LGA"
"BUF","TPA"
"MEM","LGA"
"MEM","TPA"
"AKL","XMN"
"JTR","KRK"
"JTR","HAM"
"PSM","PBI"
"BUF","PBI"
"MEM","CVG"
"AKL","NRT"
"JTR","STR"
"JTR","LUX"
"LIM","BOG"
"JTR","CFU"
"BUF","STL"
"JTR","BRI"
"JTR","LYS"
"LIM","PTY"
"AKL","SYD"
"AKL","KUL"
"JTR","SKG"
"JTR","BRS"
"JTR","GOT"
"PSM","SFB"
"MEM","SFB"
"PSM","CHS"
"MEM","CHS"
"PSM","PMO"
"BUF","RDU"
"PSM","RSW"
"BUF","RSW"
"BUF","PIT"
"LIM","PUJ"
"AKL","HKG"
"PSM","BED"
"BUF","BED"
"MEM","SJU"
"JTR","TLS"
"PSM","IND"
"PSM","BDL"
"BUF","IND"
"MEM","PIE"
"JTR","LCA"
"JTR","NTE"
"PSM","SDF"
"JTR","GDN"
"PSM","CMH"
"AKL","MEL"
"BUF","PWK"
"AKL","HNL"
"PSM","ACK"
"BUF","ACK"
"LIM","SCL"
"LIM","EZE"
"AKL","SCL"
"JTR","TRN"
"PSM","HHN"
"AKL","BNE"
"AKL","TPE"
"LIM","AEP"
"PSM","APF"
"PSM","BUF"
"JTR","JMK"
"PSM","SAV"
"PSM","PWM"
"PSM","AGA"
"BUF","APC"
"AKL","PER"
"PSM","FOK"
"PSM","MMU"
"BUF","CAK"
"LIM","SJO"
"PSM","ORF"
"PSM","AVL"
"MEM","LBG"
"PSM","ALB"
"MEM","SBA"
"MEM","TUL"
"MEM","BCT"
"BUF","RNO"
"MEM","BHM"
"JTR","FLR"
"BUF","FCA"
"LIM","GIG"
"PSM","PGD"
"PSM","HYA"
"PSM","MVY"
"LIM","MDE"
"PSM","GSP"
"BUF","GSP"
"LIM","CLO"
"BUF","MKC"
"JTR","SVG"
"LIM","SAL"
"LIM","POA"
"AKL","PPT"
"BUF","MSN"
"AKL","ADL"
"PSM","ROC"
"BUF","GSO"
"MEM","PTK"
"MEM","YIP"
"PSM","ILM"
"AKL","CNS"
"PSM","FWA"
"MEM","FWA"
"JTR","IAS"
"LIM","COR"
"BUF","MDT"
"LIM","CTG"
"AKL","WLG"
"AKL","NAN"
"AKL","CHC"
"JTR","AOK"
"PSM","SKB"
"BUF","HVN"
"LIM","UIO"
"PSM","COS"
"PSM","CHO"
"MEM","HSV"
"BUF","RST"
"PSM","SUA"
"LIM","VVI"
"PSM","BHB"
"PSM","DAB"
"LIM","GYE"
"AKL","OOL"
"MEM","TLH"
"MEM","HMO"
"LIM","ASU"
"LIM","MVD"
"BUF","PBG"
"MEM","OST"
"PSM","ISM"
"AKL","HBA"
"MEM","EVV"
"MEM","CRW"
"LIM","LPB"
"AKL","VLI"
"BUF","BFF"
"MEM","RKD"
"AKL","ZQN"
"PSM","BBX"
"PSM","ESN"
"BUF","FLG"
"MEM","CSG"
"MEM","HSH"
"MEM","MLU"
"AKL","NOU"
"PSM","LVM"
"PSM","RMS"
"LIM","CUZ"
"AKL","SUV"
"AKL","MCY"
"PSM","STC"
"LIM","IQT"
"AKL","PPQ"
"AKL","BHE"
"AKL","NSN"
"AKL","TBU"
"BUF","NPT"
"LIM","AQP"
"AKL","DUD"
"AKL","APW"
"AKL","NPL"
"AKL","NPE"
"AKL","TRG"
"AKL","IVC"
"PSM","GMU"
"PSM","GVL"
"BUF","MIV"
"BUF","JHW"
"MEM","ELD"
"MEM","MKL"
"LIM","CIX"
"LIM","TPP"
"LIM","PCL"
"LIM","PEM"
"LIM","JUL"
"LIM","TRU"
"AKL","CHT"
"AKL","WAG"
"AKL","GIS"
"AKL","TUO"
"AKL","ROT"
"AKL","PMR"
"PSM","HKS"
"PSM","ULM"
"PSM","DHA"
"LIM","CJA"
"LIM","HUU"
"LIM","AYP"
"LIM","JAE"
"LIM","TCQ"
"LIM","PIU"
"LIM","JAU"
"LIM","TYL"
"LIM","ILQ"
"LIM","TBP"
"AKL","WHK"
"AKL","KKE"
"AKL","RAR"
"AKL","WRE"
"AKL","IUE"
"EZE","FRA"
"BGO","FRA"
"TIA","FRA"
"TIA","IST"
"SMF","ORD"
"ONT","ORD"
"SMF","DFW"
"EZE","DFW"
"ONT","DFW"
"EZE","CDG"
"BGO","CDG"
"TIA","CDG"
"EZE","AMS"
"BGO","AMS"
"SMF","DEN"
"ONT","DEN"
"TIA","DXB"
"SMF","ATL"
"EZE","ATL"
"ONT","ATL"
"EZE","LHR"
"BGO","LHR"
"TIA","LHR"
"SMF","MIA"
"EZE","MIA"
"ONT","MIA"
"SMF","JFK"
"EZE","JFK"
"ONT","JFK"
"SMF","LAX"
"EZE","LAX"
"SMF","CLT"
"EZE","MAD"
"ONT","CLT"
"BGO","MAD"
"TIA","MAD"
"SMF","EWR"
"ONT","EWR"
"BGO","EWR"
"TIA","STN"
"TIA","VIE"
"BGO","MUC"
"TIA","MUC"
"EZE","BCN"
"BGO","BCN"
"TIA","BCN"
"SMF","IAH"
"EZE","IAH"
"ONT","IAH"
"SMF","IAD"
"SMF","LAS"
"ONT","LAS"
"BGO","ZRH"
"TIA","ZRH"
"EZE","FCO"
"BGO","FCO"
"TIA","FCO"
"TIA","BRU"
"BGO","ARN"
"TIA","ARN"
"SMF","SFO"
"SMF","BOS"
"ONT","SFO"
"BGO","PMI"
"SMF","MDW"
"ONT","MDW"
"SMF","MSP"
"BGO","ORY"
"TIA","ORY"
"ZUH","PVG"
"BGO","LGW"
"TIA","ATH"
"TIA","LGW"
"BGO","CPH"
"ZUH","XIY"
"SMF","PHX"
"ONT","PHX"
"ONT","MCO"
"SMF","PHL"
"ONT","PHL"
"BGO","AGP"
"TIA","DUS"
"TIA","MXP"
"BGO","OSL"
"TIA","OSL"
"TIA","AYT"
"TIA","WAW"
"SMF","SEA"
"SMF","DAL"
"ONT","SEA"
"ONT","DAL"
"ZUH","PEK"
"ZUH","CKG"
"BGO","EDI"
"ZUH","KMG"
"BGO","BER"
"TIA","BER"
"ZUH","PKX"
"SMF","CUN"
"EZE","CUN"
"TIA","BGY"
"SMF","YVR"
"SMF","AUS"
"ONT","AUS"
"TIA","LTN"
"BGO","ALC"
"TIA","CGN"
"SMF","SLC"
"ONT","SLC"
"SMF","BWI"
"TIA","SAW"
"ZUH","HGH"
"SMF","MEX"
"EZE","MEX"
"ONT","MEX"
"TIA","PRG"
"TIA","BUD"
"BGO","HEL"
"TIA","JED"
"TIA","BLQ"
"SMF","HOU"
"TIA","VCE"
"TIA","AUH"
"BGO","NCE"
"EZE","GRU"
"TIA","KRK"
"ZUH","XMN"
"TIA","HAM"
"TIA","RUH"
"ONT","CVG"
"TIA","STR"
"ZUH","CTU"
"SMF","PDX"
"ONT","PDX"
"ZUH","NKG"
"SMF","SAN"
"EZE","BOG"
"ZUH","CSX"
"ZUH","WUH"
"ZUH","TSN"
"ONT","SJC"
"BGO","TFS"
"BGO","KEF"
"TIA","HER"
"ZUH","KWE"
"ZUH","HAK"
"ZUH","LHW"
"SMF","STL"
"TIA","BRI"
"ZUH","SHE"
"BGO","RHO"
"ZUH","CGO"
"EZE","PTY"
"BGO","RIX"
"ZUH","HRB"
"SMF","SNA"
"TIA","BEG"
"ZUH","FOC"
"BGO","GOT"
"SMF","OAK"
"ONT","OAK"
"TIA","PSA"
"ZUH","TNA"
"EZE","PUJ"
"BGO","CHQ"
"ZUH","KHN"
"ZUH","NGB"
"ZUH","WNZ"
"ONT","SJU"
"SMF","GDL"
"ONT","GDL"
"ZUH","SJW"
"BGO","GDN"
"ZUH","SYX"
"BGO","BLL"
"ZUH","SHA"
"SMF","HNL"
"ONT","HNL"
"TIA","WRO"
"TIA","VRN"
"EZE","SCL"
"EZE","LIM"
"ONT","BZN"
"ZUH","CGQ"
"ZUH","JJN"
"BGO","SPU"
"ZUH","HFE"
"SMF","SJD"
"ONT","TPE"
"BGO","ZAD"
"BGO","KTW"
"ZUH","SWA"
"TIA","LPL"
"SMF","PSP"
"ONT","SMF"
"SMF","BUR"
"TIA","TSF"
"ZUH","LZO"
"SMF","ONT"
"BGO","VNO"
"ONT","APC"
"ONT","TIJ"
"SMF","BOI"
"ZUH","LJG"
"SMF","SBA"
"ONT","SBA"
"ONT","ALB"
"ONT","RNO"
"ZUH","NTG"
"TIA","FLR"
"EZE","GIG"
"SMF","GEG"
"EZE","MDE"
"ZUH","YTY"
"ZUH","XFN"
"BGO","SVG"
"BGO","TRD"
"ZUH","ZHA"
"ZUH","LYA"
"SMF","OGG"
"ONT","SAL"
"ONT","OGG"
"ZUH","XIC"
"ZUH","LYI"
"ZUH","NNY"
"SMF","LGB"
"ZUH","KOW"
"ONT","GSO"
"BGO","TRF"
"BGO","KUN"
"TIA","GOA"
"ZUH","WDS"
"ZUH","XUZ"
"ZUH","JGS"
"EZE","COR"
"SMF","KOA"
"ONT","KOA"
