"lat","long","r","c","a","coastline"
22.9,-81.1,672,990,1,1
22.1,-81.1,680,990,1,1
8.8,-81.1,813,990,1,1
7.6,-81.1,825,990,1,1
-4.3,-81.1,944,990,1,1
-4.4,-81.1,945,990,1,1
-5.2,-81.1,953,990,1,1
-5.3,-81.1,954,990,1,1
-6.1,-81.1,962,990,1,1
-6.3,-81.1,964,990,1,1
-73.9,-81.1,1640,990,1,1
82.9,-81,72,991,1,1
76.3,-81,138,991,1,1
75.6,-81,145,991,1,1
74.6,-81,155,991,1,1
73,-81,171,991,1,1
69.7,-81,204,991,1,1
63.9,-81,262,991,1,1
63.4,-81,267,991,1,1
51.9,-81,382,991,1,1
31.8,-81,583,991,1,1
29.5,-81,606,991,1,1
29.4,-81,607,991,1,1
29.3,-81,608,991,1,1
25.1,-81,650,991,1,1
22.9,-81,672,991,1,1
22.1,-81,680,991,1,1
8.8,-81,813,991,1,1
7.6,-81,825,991,1,1
-4.1,-81,942,991,1,1
-4.2,-81,943,991,1,1
-5.4,-81,955,991,1,1
-5.5,-81,956,991,1,1
-6,-81,961,991,1,1
-6.3,-81,964,991,1,1
-73.9,-81,1640,991,1,1
82.9,-80.9,72,992,1,1
76.2,-80.9,139,992,1,1
75.5,-80.9,146,992,1,1
74.6,-80.9,155,992,1,1
72.9,-80.9,172,992,1,1
69.7,-80.9,204,992,1,1
63.9,-80.9,262,992,1,1
63.4,-80.9,267,992,1,1
51.8,-80.9,383,992,1,1
31.9,-80.9,582,992,1,1
29.2,-80.9,609,992,1,1
29.1,-80.9,610,992,1,1
25.1,-80.9,650,992,1,1
22.9,-80.9,672,992,1,1
22.1,-80.9,680,992,1,1
8.8,-80.9,813,992,1,1
7.5,-80.9,826,992,1,1
7.4,-80.9,827,992,1,1
7.3,-80.9,828,992,1,1
-1.2,-80.9,913,992,1,1
-1.3,-80.9,914,992,1,1
-1.4,-80.9,915,992,1,1
-2.3,-80.9,924,992,1,1
-4,-80.9,941,992,1,1
-5.6,-80.9,957,992,1,1
-5.7,-80.9,958,992,1,1
-5.9,-80.9,960,992,1,1
-6.4,-80.9,965,992,1,1
-73.8,-80.9,1639,992,1,1
82.9,-80.8,72,993,1,1
76.2,-80.8,139,993,1,1
75.5,-80.8,146,993,1,1
74.6,-80.8,155,993,1,1
73.6,-80.8,165,993,1,1
73.5,-80.8,166,993,1,1
73.4,-80.8,167,993,1,1
73.3,-80.8,168,993,1,1
72.9,-80.8,172,993,1,1
69.7,-80.8,204,993,1,1
63.9,-80.8,262,993,1,1
63.4,-80.8,267,993,1,1
51.8,-80.8,383,993,1,1
32,-80.8,581,993,1,1
29,-80.8,611,993,1,1
28.9,-80.8,612,993,1,1
25,-80.8,651,993,1,1
22.9,-80.8,672,993,1,1
22.1,-80.8,680,993,1,1
8.8,-80.8,813,993,1,1
7.2,-80.8,829,993,1,1
7.1,-80.8,830,993,1,1
-1.1,-80.8,912,993,1,1
-1.5,-80.8,916,993,1,1
-1.6,-80.8,917,993,1,1
-1.7,-80.8,918,993,1,1
-1.8,-80.8,919,993,1,1
-2.2,-80.8,923,993,1,1
-2.4,-80.8,925,993,1,1
-3.9,-80.8,940,993,1,1
-5.8,-80.8,959,993,1,1
-6.4,-80.8,965,993,1,1
-73.8,-80.8,1639,993,1,1
82.9,-80.7,72,994,1,1
76.2,-80.7,139,994,1,1
75.5,-80.7,146,994,1,1
74.7,-80.7,154,994,1,1
73.6,-80.7,165,994,1,1
73.2,-80.7,169,994,1,1
72.8,-80.7,173,994,1,1
72.1,-80.7,180,994,1,1
69.7,-80.7,204,994,1,1
63.9,-80.7,262,994,1,1
63.5,-80.7,266,994,1,1
51.7,-80.7,384,994,1,1
32.1,-80.7,580,994,1,1
28.8,-80.7,613,994,1,1
28.7,-80.7,614,994,1,1
25,-80.7,651,994,1,1
22.9,-80.7,672,994,1,1
22,-80.7,681,994,1,1
8.9,-80.7,812,994,1,1
7.1,-80.7,830,994,1,1
-1.1,-80.7,912,994,1,1
-1.9,-80.7,920,994,1,1
-2,-80.7,921,994,1,1
-2.1,-80.7,922,994,1,1
-2.5,-80.7,926,994,1,1
-3.9,-80.7,940,994,1,1
-6.5,-80.7,966,994,1,1
-73.7,-80.7,1638,994,1,1
82.9,-80.6,72,995,1,1
76.2,-80.6,139,995,1,1
75.4,-80.6,147,995,1,1
74.7,-80.6,154,995,1,1
73.6,-80.6,165,995,1,1
73.2,-80.6,169,995,1,1
72.8,-80.6,173,995,1,1
72.5,-80.6,176,995,1,1
72.4,-80.6,177,995,1,1
72.3,-80.6,178,995,1,1
72.2,-80.6,179,995,1,1
72,-80.6,181,995,1,1
69.7,-80.6,204,995,1,1
63.9,-80.6,262,995,1,1
63.5,-80.6,266,995,1,1
51.6,-80.6,385,995,1,1
32.1,-80.6,580,995,1,1
28.6,-80.6,615,995,1,1
28.5,-80.6,616,995,1,1
25,-80.6,651,995,1,1
22.9,-80.6,672,995,1,1
22,-80.6,681,995,1,1
8.9,-80.6,812,995,1,1
7.1,-80.6,830,995,1,1
-1,-80.6,911,995,1,1
-2.6,-80.6,927,995,1,1
-3.8,-80.6,939,995,1,1
-6.5,-80.6,966,995,1,1
-73.7,-80.6,1638,995,1,1
82.9,-80.5,72,996,1,1
76.2,-80.5,139,996,1,1
75.4,-80.5,147,996,1,1
74.7,-80.5,154,996,1,1
73.7,-80.5,164,996,1,1
73.1,-80.5,170,996,1,1
72.7,-80.5,174,996,1,1
72.6,-80.5,175,996,1,1
72,-80.5,181,996,1,1
69.7,-80.5,204,996,1,1
63.8,-80.5,263,996,1,1
63.6,-80.5,265,996,1,1
51.6,-80.5,385,996,1,1
32.2,-80.5,579,996,1,1
28.4,-80.5,617,996,1,1
28.3,-80.5,618,996,1,1
28.2,-80.5,619,996,1,1
28.1,-80.5,620,996,1,1
28,-80.5,621,996,1,1
27.9,-80.5,622,996,1,1
25,-80.5,651,996,1,1
22.9,-80.5,672,996,1,1
22,-80.5,681,996,1,1
9,-80.5,811,996,1,1
7.2,-80.5,829,996,1,1
-0.9,-80.5,910,996,1,1
-2.6,-80.5,927,996,1,1
-3.7,-80.5,938,996,1,1
-6.6,-80.5,967,996,1,1
-73.6,-80.5,1637,996,1,1
82.9,-80.4,72,997,1,1
76.2,-80.4,139,997,1,1
75.3,-80.4,148,997,1,1
74.7,-80.4,154,997,1,1
73.7,-80.4,164,997,1,1
73.1,-80.4,170,997,1,1
72,-80.4,181,997,1,1
69.7,-80.4,204,997,1,1
63.8,-80.4,263,997,1,1
63.6,-80.4,265,997,1,1
51.5,-80.4,386,997,1,1
32.3,-80.4,578,997,1,1
27.8,-80.4,623,997,1,1
27.7,-80.4,624,997,1,1
25.1,-80.4,650,997,1,1
22.9,-80.4,672,997,1,1
22,-80.4,681,997,1,1
9,-80.4,811,997,1,1
8.1,-80.4,820,997,1,1
8,-80.4,821,997,1,1
7.2,-80.4,829,997,1,1
-0.6,-80.4,907,997,1,1
-0.7,-80.4,908,997,1,1
-0.8,-80.4,909,997,1,1
-2.7,-80.4,928,997,1,1
-3.6,-80.4,937,997,1,1
-6.7,-80.4,968,997,1,1
-73.5,-80.4,1636,997,1,1
82.9,-80.3,72,998,1,1
76.2,-80.3,139,998,1,1
75.3,-80.3,148,998,1,1
74.8,-80.3,153,998,1,1
73.7,-80.3,164,998,1,1
73,-80.3,171,998,1,1
72.1,-80.3,180,998,1,1
69.8,-80.3,203,998,1,1
63.7,-80.3,264,998,1,1
51.4,-80.3,387,998,1,1
32.3,-80.3,578,998,1,1
27.6,-80.3,625,998,1,1
27.5,-80.3,626,998,1,1
27.4,-80.3,627,998,1,1
25.2,-80.3,649,998,1,1
25.1,-80.3,650,998,1,1
22.8,-80.3,673,998,1,1
21.9,-80.3,682,998,1,1
9,-80.3,811,998,1,1
8.2,-80.3,819,998,1,1
7.9,-80.3,822,998,1,1
7.2,-80.3,829,998,1,1
-0.4,-80.3,905,998,1,1
-0.5,-80.3,906,998,1,1
-2.8,-80.3,929,998,1,1
-3.6,-80.3,937,998,1,1
-6.8,-80.3,969,998,1,1
-73.5,-80.3,1636,998,1,1
82.9,-80.2,72,999,1,1
76.3,-80.2,138,999,1,1
75.3,-80.2,148,999,1,1
74.8,-80.2,153,999,1,1
73.7,-80.2,164,999,1,1
73,-80.2,171,999,1,1
72.1,-80.2,180,999,1,1
69.8,-80.2,203,999,1,1
63.7,-80.2,264,999,1,1
51.4,-80.2,387,999,1,1
32.4,-80.2,577,999,1,1
27.3,-80.2,628,999,1,1
27.2,-80.2,629,999,1,1
25.5,-80.2,646,999,1,1
25.4,-80.2,647,999,1,1
25.3,-80.2,648,999,1,1
22.8,-80.2,673,999,1,1
21.9,-80.2,682,999,1,1
9.1,-80.2,810,999,1,1
8.2,-80.2,819,999,1,1
7.8,-80.2,823,999,1,1
7.3,-80.2,828,999,1,1
0.5,-80.2,896,999,1,1
-0.2,-80.2,903,999,1,1
-0.3,-80.2,904,999,1,1
-2.7,-80.2,928,999,1,1
-3.5,-80.2,936,999,1,1
-6.9,-80.2,970,999,1,1
-73.4,-80.2,1635,999,1,1
83,-80.1,71,1000,1,1
76.3,-80.1,138,1000,1,1
75.2,-80.1,149,1000,1,1
74.9,-80.1,152,1000,1,1
73.7,-80.1,164,1000,1,1
72.9,-80.1,172,1000,1,1
72.1,-80.1,180,1000,1,1
69.8,-80.1,203,1000,1,1
62,-80.1,281,1000,1,1
61.9,-80.1,282,1000,1,1
51.3,-80.1,388,1000,1,1
32.5,-80.1,576,1000,1,1
27.1,-80.1,630,1000,1,1
27,-80.1,631,1000,1,1
25.9,-80.1,642,1000,1,1
25.8,-80.1,643,1000,1,1
25.7,-80.1,644,1000,1,1
25.6,-80.1,645,1000,1,1
22.8,-80.1,673,1000,1,1
21.8,-80.1,683,1000,1,1
9.1,-80.1,810,1000,1,1
8.2,-80.1,819,1000,1,1
7.7,-80.1,824,1000,1,1
7.4,-80.1,827,1000,1,1
0.5,-80.1,896,1000,1,1
0,-80.1,901,1000,1,1
-0.1,-80.1,902,1000,1,1
-2.5,-80.1,926,1000,1,1
-2.6,-80.1,927,1000,1,1
-3.3,-80.1,934,1000,1,1
-3.4,-80.1,935,1000,1,1
-7,-80.1,971,1000,1,1
-73.4,-80.1,1635,1000,1,1
83,-80,71,1001,1,1
76.3,-80,138,1001,1,1
75.1,-80,150,1001,1,1
75,-80,151,1001,1,1
74.9,-80,152,1001,1,1
73.7,-80,164,1001,1,1
72.9,-80,172,1001,1,1
72.1,-80,180,1001,1,1
69.8,-80,203,1001,1,1
62.1,-80,280,1001,1,1
61.8,-80,283,1001,1,1
51.2,-80,389,1001,1,1
32.5,-80,576,1001,1,1
26.9,-80,632,1001,1,1
26.8,-80,633,1001,1,1
26.7,-80,634,1001,1,1
26.6,-80,635,1001,1,1
26.5,-80,636,1001,1,1
26.4,-80,637,1001,1,1
26.3,-80,638,1001,1,1
26.2,-80,639,1001,1,1
26.1,-80,640,1001,1,1
26,-80,641,1001,1,1
22.7,-80,674,1001,1,1
21.8,-80,683,1001,1,1
9.1,-80,810,1001,1,1
8.3,-80,818,1001,1,1
7.6,-80,825,1001,1,1
7.4,-80,827,1001,1,1
0.7,-80,894,1001,1,1
0.6,-80,895,1001,1,1
0.5,-80,896,1001,1,1
0.2,-80,899,1001,1,1
0.1,-80,900,1001,1,1
-2.4,-80,925,1001,1,1
-3.2,-80,933,1001,1,1
-7,-80,971,1001,1,1
-73.5,-80,1636,1001,1,1
83,-79.9,71,1002,1,1
76.3,-79.9,138,1002,1,1
73.7,-79.9,164,1002,1,1
72.8,-79.9,173,1002,1,1
72.1,-79.9,180,1002,1,1
69.8,-79.9,203,1002,1,1
62.2,-79.9,279,1002,1,1
61.8,-79.9,283,1002,1,1
51.2,-79.9,389,1002,1,1
32.6,-79.9,575,1002,1,1
22.7,-79.9,674,1002,1,1
21.8,-79.9,683,1002,1,1
9.2,-79.9,809,1002,1,1
8.4,-79.9,817,1002,1,1
7.5,-79.9,826,1002,1,1
0.7,-79.9,894,1002,1,1
0.4,-79.9,897,1002,1,1
0.3,-79.9,898,1002,1,1
-2.4,-79.9,925,1002,1,1
-3.1,-79.9,932,1002,1,1
-7.1,-79.9,972,1002,1,1
-73.5,-79.9,1636,1002,1,1
83,-79.8,71,1003,1,1
77.2,-79.8,129,1003,1,1
76.4,-79.8,137,1003,1,1
73.7,-79.8,164,1003,1,1
72.8,-79.8,173,1003,1,1
72.1,-79.8,180,1003,1,1
69.8,-79.8,203,1003,1,1
62.2,-79.8,279,1003,1,1
61.7,-79.8,284,1003,1,1
54.6,-79.8,355,1003,1,1
51.1,-79.8,390,1003,1,1
32.7,-79.8,574,1003,1,1
22.7,-79.8,674,1003,1,1
21.7,-79.8,684,1003,1,1
9.2,-79.8,809,1003,1,1
8.4,-79.8,817,1003,1,1
0.8,-79.8,893,1003,1,1
-2.5,-79.8,926,1003,1,1
-2.6,-79.8,927,1003,1,1
-2.9,-79.8,930,1003,1,1
-3,-79.8,931,1003,1,1
-7.2,-79.8,973,1003,1,1
-73.6,-79.8,1637,1003,1,1
83,-79.7,71,1004,1,1
77.3,-79.7,128,1004,1,1
77.1,-79.7,130,1004,1,1
77,-79.7,131,1004,1,1
76.4,-79.7,137,1004,1,1
73.7,-79.7,164,1004,1,1
72.7,-79.7,174,1004,1,1
72.2,-79.7,179,1004,1,1
69.8,-79.7,203,1004,1,1
62.2,-79.7,279,1004,1,1
61.7,-79.7,284,1004,1,1
54.6,-79.7,355,1004,1,1
54.5,-79.7,356,1004,1,1
51.2,-79.7,389,1004,1,1
32.7,-79.7,574,1004,1,1
22.6,-79.7,675,1004,1,1
21.7,-79.7,684,1004,1,1
9.3,-79.7,808,1004,1,1
8.5,-79.7,816,1004,1,1
0.9,-79.7,892,1004,1,1
-2.7,-79.7,928,1004,1,1
-2.8,-79.7,929,1004,1,1
-7.3,-79.7,974,1004,1,1
-7.4,-79.7,975,1004,1,1
-73.6,-79.7,1637,1004,1,1
83,-79.6,71,1005,1,1
77.3,-79.6,128,1005,1,1
76.9,-79.6,132,1005,1,1
76.4,-79.6,137,1005,1,1
73.7,-79.6,164,1005,1,1
72.7,-79.6,174,1005,1,1
72.2,-79.6,179,1005,1,1
69.8,-79.6,203,1005,1,1
62.2,-79.6,279,1005,1,1
61.7,-79.6,284,1005,1,1
54.7,-79.6,354,1005,1,1
54.5,-79.6,356,1005,1,1
51.2,-79.6,389,1005,1,1
32.8,-79.6,573,1005,1,1
22.6,-79.6,675,1005,1,1
21.7,-79.6,684,1005,1,1
9.4,-79.6,807,1005,1,1
8.7,-79.6,814,1005,1,1
8.6,-79.6,815,1005,1,1
1,-79.6,891,1005,1,1
-7.5,-79.6,976,1005,1,1
-7.6,-79.6,977,1005,1,1
-73.6,-79.6,1637,1005,1,1
83,-79.5,71,1006,1,1
77.3,-79.5,128,1006,1,1
76.8,-79.5,133,1006,1,1
76.4,-79.5,137,1006,1,1
73.7,-79.5,164,1006,1,1
72.7,-79.5,174,1006,1,1
72.2,-79.5,179,1006,1,1
69.8,-79.5,203,1006,1,1
62.2,-79.5,279,1006,1,1
61.9,-79.5,282,1006,1,1
61.8,-79.5,283,1006,1,1
54.7,-79.5,354,1006,1,1
54.4,-79.5,357,1006,1,1
51.3,-79.5,388,1006,1,1
32.8,-79.5,573,1006,1,1
22.5,-79.5,676,1006,1,1
21.7,-79.5,684,1006,1,1
9.5,-79.5,806,1006,1,1
8.8,-79.5,813,1006,1,1
1,-79.5,891,1006,1,1
-7.7,-79.5,978,1006,1,1
-7.8,-79.5,979,1006,1,1
-73.7,-79.5,1638,1006,1,1
83,-79.4,71,1007,1,1
77.4,-79.4,127,1007,1,1
76.8,-79.4,133,1007,1,1
76.4,-79.4,137,1007,1,1
73.7,-79.4,164,1007,1,1
72.7,-79.4,174,1007,1,1
72.2,-79.4,179,1007,1,1
69.8,-79.4,203,1007,1,1
62.2,-79.4,279,1007,1,1
62,-79.4,281,1007,1,1
54.7,-79.4,354,1007,1,1
54.3,-79.4,358,1007,1,1
51.3,-79.4,388,1007,1,1
32.9,-79.4,572,1007,1,1
22.4,-79.4,677,1007,1,1
21.6,-79.4,685,1007,1,1
9.5,-79.4,806,1007,1,1
8.8,-79.4,813,1007,1,1
1,-79.4,891,1007,1,1
-7.9,-79.4,980,1007,1,1
-8,-79.4,981,1007,1,1
-73.7,-79.4,1638,1007,1,1
83,-79.3,71,1008,1,1
77.4,-79.3,127,1008,1,1
76.8,-79.3,133,1008,1,1
76.5,-79.3,136,1008,1,1
73.7,-79.3,164,1008,1,1
72.7,-79.3,174,1008,1,1
72.2,-79.3,179,1008,1,1
69.9,-79.3,202,1008,1,1
62.1,-79.3,280,1008,1,1
54.8,-79.3,353,1008,1,1
54.3,-79.3,358,1008,1,1
51.4,-79.3,387,1008,1,1
33,-79.3,571,1008,1,1
22.3,-79.3,678,1008,1,1
21.6,-79.3,685,1008,1,1
9.5,-79.3,806,1008,1,1
8.8,-79.3,813,1008,1,1
1.1,-79.3,890,1008,1,1
-8.1,-79.3,982,1008,1,1
-73.8,-79.3,1639,1008,1,1
83,-79.2,71,1009,1,1
77.4,-79.2,127,1009,1,1
76.8,-79.2,133,1009,1,1
76.5,-79.2,136,1009,1,1
73.7,-79.2,164,1009,1,1
72.7,-79.2,174,1009,1,1
72.2,-79.2,179,1009,1,1
69.9,-79.2,202,1009,1,1
54.8,-79.2,353,1009,1,1
54.2,-79.2,359,1009,1,1
51.4,-79.2,387,1009,1,1
33,-79.2,571,1009,1,1
22.2,-79.2,679,1009,1,1
21.6,-79.2,685,1009,1,1
9.5,-79.2,806,1009,1,1
8.9,-79.2,812,1009,1,1
1.2,-79.2,889,1009,1,1
-8.2,-79.2,983,1009,1,1
-8.3,-79.2,984,1009,1,1
-73.8,-79.2,1639,1009,1,1
83,-79.1,71,1010,1,1
77.4,-79.1,127,1010,1,1
76.8,-79.1,133,1010,1,1
76.5,-79.1,136,1010,1,1
73.6,-79.1,165,1010,1,1
72.7,-79.1,174,1010,1,1
72.2,-79.1,179,1010,1,1
70,-79.1,201,1010,1,1
54.8,-79.1,353,1010,1,1
54.2,-79.1,359,1010,1,1
51.5,-79.1,386,1010,1,1
33.2,-79.1,569,1010,1,1
33.1,-79.1,570,1010,1,1
22.2,-79.1,679,1010,1,1
21.6,-79.1,685,1010,1,1
9.5,-79.1,806,1010,1,1
8.9,-79.1,812,1010,1,1
1.2,-79.1,889,1010,1,1
-8.4,-79.1,985,1010,1,1
-73.8,-79.1,1639,1010,1,1
83,-79,71,1011,1,1
77.5,-79,126,1011,1,1
76.8,-79,133,1011,1,1
76.5,-79,136,1011,1,1
73.6,-79,165,1011,1,1
72.7,-79,174,1011,1,1
72.3,-79,178,1011,1,1
70,-79,201,1011,1,1
54.9,-79,352,1011,1,1
54.1,-79,360,1011,1,1
54,-79,361,1011,1,1
51.7,-79,384,1011,1,1
51.6,-79,385,1011,1,1
33.4,-79,567,1011,1,1
33.3,-79,568,1011,1,1
22.2,-79,679,1011,1,1
21.6,-79,685,1011,1,1
9.5,-79,806,1011,1,1
8.9,-79,812,1011,1,1
1.3,-79,888,1011,1,1
-8.5,-79,986,1011,1,1
-8.6,-79,987,1011,1,1
-73.8,-79,1639,1011,1,1
83,-78.9,71,1012,1,1
77.5,-78.9,126,1012,1,1
76.8,-78.9,133,1012,1,1
76.6,-78.9,135,1012,1,1
73.6,-78.9,165,1012,1,1
72.7,-78.9,174,1012,1,1
72.3,-78.9,178,1012,1,1
70.1,-78.9,200,1012,1,1
54.9,-78.9,352,1012,1,1
53.9,-78.9,362,1012,1,1
53.8,-78.9,363,1012,1,1
53.7,-78.9,364,1012,1,1
51.9,-78.9,382,1012,1,1
51.8,-78.9,383,1012,1,1
33.5,-78.9,566,1012,1,1
22.2,-78.9,679,1012,1,1
21.6,-78.9,685,1012,1,1
9.5,-78.9,806,1012,1,1
8.8,-78.9,813,1012,1,1
1.6,-78.9,885,1012,1,1
1.5,-78.9,886,1012,1,1
1.3,-78.9,888,1012,1,1
-8.7,-78.9,988,1012,1,1
-8.8,-78.9,989,1012,1,1
-73.8,-78.9,1639,1012,1,1
83,-78.8,71,1013,1,1
77.5,-78.8,126,1013,1,1
76.8,-78.8,133,1013,1,1
76.6,-78.8,135,1013,1,1
73.6,-78.8,165,1013,1,1
72.8,-78.8,173,1013,1,1
72.3,-78.8,178,1013,1,1
70.1,-78.8,200,1013,1,1
54.9,-78.8,352,1013,1,1
53.6,-78.8,365,1013,1,1
53.5,-78.8,366,1013,1,1
53.4,-78.8,367,1013,1,1
53.3,-78.8,368,1013,1,1
52,-78.8,381,1013,1,1
33.6,-78.8,565,1013,1,1
26.6,-78.8,635,1013,1,1
26.5,-78.8,636,1013,1,1
22.2,-78.8,679,1013,1,1
21.6,-78.8,685,1013,1,1
9.4,-78.8,807,1013,1,1
8.8,-78.8,813,1013,1,1
1.6,-78.8,885,1013,1,1
1.4,-78.8,887,1013,1,1
-8.9,-78.8,990,1013,1,1
-9,-78.8,991,1013,1,1
-73.8,-78.8,1639,1013,1,1
83,-78.7,71,1014,1,1
77.5,-78.7,126,1014,1,1
76.8,-78.7,133,1014,1,1
76.6,-78.7,135,1014,1,1
73.6,-78.7,165,1014,1,1
72.8,-78.7,173,1014,1,1
72.3,-78.7,178,1014,1,1
70,-78.7,201,1014,1,1
54.9,-78.7,352,1014,1,1
53.2,-78.7,369,1014,1,1
53.1,-78.7,370,1014,1,1
53,-78.7,371,1014,1,1
52.2,-78.7,379,1014,1,1
52.1,-78.7,380,1014,1,1
33.6,-78.7,565,1014,1,1
26.6,-78.7,635,1014,1,1
26.4,-78.7,637,1014,1,1
22.3,-78.7,678,1014,1,1
21.6,-78.7,685,1014,1,1
9.3,-78.7,808,1014,1,1
8.7,-78.7,814,1014,1,1
1.7,-78.7,884,1014,1,1
-9.1,-78.7,992,1014,1,1
-9.2,-78.7,993,1014,1,1
-73.8,-78.7,1639,1014,1,1
83,-78.6,71,1015,1,1
77.5,-78.6,126,1015,1,1
76.9,-78.6,132,1015,1,1
76.6,-78.6,135,1015,1,1
73.6,-78.6,165,1015,1,1
72.8,-78.6,173,1015,1,1
72.3,-78.6,178,1015,1,1
70,-78.6,201,1015,1,1
55,-78.6,351,1015,1,1
52.9,-78.6,372,1015,1,1
52.8,-78.6,373,1015,1,1
52.7,-78.6,374,1015,1,1
52.4,-78.6,377,1015,1,1
52.3,-78.6,378,1015,1,1
33.7,-78.6,564,1015,1,1
26.7,-78.6,634,1015,1,1
26.4,-78.6,637,1015,1,1
22.3,-78.6,678,1015,1,1
21.6,-78.6,685,1015,1,1
9.3,-78.6,808,1015,1,1
8.7,-78.6,814,1015,1,1
2.2,-78.6,879,1015,1,1
2.1,-78.6,880,1015,1,1
2,-78.6,881,1015,1,1
1.7,-78.6,884,1015,1,1
-9.3,-78.6,994,1015,1,1
-9.4,-78.6,995,1015,1,1
-73.8,-78.6,1639,1015,1,1
83,-78.5,71,1016,1,1
77.6,-78.5,125,1016,1,1
76.9,-78.5,132,1016,1,1
76.6,-78.5,135,1016,1,1
73.6,-78.5,165,1016,1,1
72.8,-78.5,173,1016,1,1
72.4,-78.5,177,1016,1,1
69.9,-78.5,202,1016,1,1
64.5,-78.5,256,1016,1,1
55,-78.5,351,1016,1,1
52.6,-78.5,375,1016,1,1
52.5,-78.5,376,1016,1,1
33.8,-78.5,563,1016,1,1
26.7,-78.5,634,1016,1,1
26.5,-78.5,636,1016,1,1
22.3,-78.5,678,1016,1,1
21.5,-78.5,686,1016,1,1
21.4,-78.5,687,1016,1,1
9.3,-78.5,808,1016,1,1
8.6,-78.5,815,1016,1,1
8.5,-78.5,816,1016,1,1
2.3,-78.5,878,1016,1,1
1.9,-78.5,882,1016,1,1
1.8,-78.5,883,1016,1,1
